timestamp,irradiance_W_per_m2
2018-10-15 00:42,3.148863
2018-10-15 00:44,1.507499
2018-10-15 00:46,3.477136
2018-10-15 00:48,1.835772
2018-10-15 00:50,1.507499
2018-10-15 00:52,3.148863
2018-10-15 00:54,1.835772
2018-10-15 00:56,1.179227
2018-10-15 00:58,1.835772
2018-10-15 01:00,2.82059
2018-10-15 01:02,1.835772
2018-10-15 01:04,2.492318
2018-10-15 01:06,1.835772
2018-10-15 01:08,1.835772
2018-10-15 01:10,0.522681
2018-10-15 01:12,1.507499
2018-10-15 01:14,2.492318
2018-10-15 01:16,1.179227
2018-10-15 01:18,1.507499
2018-10-15 01:20,2.82059
2018-10-15 01:22,2.164045
2018-10-15 01:24,1.507499
2018-10-15 01:26,0.522681
2018-10-15 01:28,3.148863
2018-10-15 01:30,3.477136
2018-10-15 01:32,3.148863
2018-10-15 01:34,2.492318
2018-10-15 01:36,2.492318
2018-10-15 01:38,2.164045
2018-10-15 01:40,2.82059
2018-10-15 01:42,2.82059
2018-10-15 01:44,1.835772
2018-10-15 01:46,1.835772
2018-10-15 01:48,2.82059
2018-10-15 01:50,1.835772
2018-10-15 01:52,1.835772
2018-10-15 01:54,1.507499
2018-10-15 01:56,2.164045
2018-10-15 01:58,3.148863
2018-10-15 02:00,2.82059
2018-10-15 02:02,3.148863
2018-10-15 02:04,2.82059
2018-10-15 02:06,2.82059
2018-10-15 02:08,3.477136
2018-10-15 02:10,1.507499
2018-10-15 02:12,3.805409
2018-10-15 02:14,1.835772
2018-10-15 02:16,0.850954
2018-10-15 02:18,2.82059
2018-10-15 02:20,1.835772
2018-10-15 02:22,2.492318
2018-10-15 02:24,1.507499
2018-10-15 02:26,3.148863
2018-10-15 02:28,2.164045
2018-10-15 02:30,2.82059
2018-10-15 02:32,1.507499
2018-10-15 02:34,3.148863
2018-10-15 02:36,2.82059
2018-10-15 02:38,2.82059
2018-10-15 02:40,1.507499
2018-10-15 02:42,1.835772
2018-10-15 02:44,0.850954
2018-10-15 02:46,3.148863
2018-10-15 02:48,2.492318
2018-10-15 02:50,2.82059
2018-10-15 02:52,0.850954
2018-10-15 02:54,2.82059
2018-10-15 02:56,1.835772
2018-10-15 02:58,3.148863
2018-10-15 03:00,3.477136
2018-10-15 03:02,3.148863
2018-10-15 03:04,4.133681
2018-10-15 03:06,2.82059
2018-10-15 03:08,1.835772
2018-10-15 03:10,1.835772
2018-10-15 03:12,0.850954
2018-10-15 03:14,1.835772
2018-10-15 03:16,1.835772
2018-10-15 03:18,0.850954
2018-10-15 03:20,2.82059
2018-10-15 03:22,3.805409
2018-10-15 03:24,3.148863
2018-10-15 03:26,2.82059
2018-10-15 03:28,3.477136
2018-10-15 03:30,2.82059
2018-10-15 03:32,2.82059
2018-10-15 03:34,2.82059
2018-10-15 03:36,3.148863
2018-10-15 03:38,1.835772
2018-10-15 03:40,2.82059
2018-10-15 03:42,3.148863
2018-10-15 03:44,3.148863
2018-10-15 03:46,3.148863
2018-10-15 03:48,3.148863
2018-10-15 03:50,2.82059
2018-10-15 03:52,4.133681
2018-10-15 03:54,2.82059
2018-10-15 03:56,2.82059
2018-10-15 03:58,3.148863
2018-10-15 04:00,2.492318
2018-10-15 04:02,3.148863
2018-10-15 04:04,3.148863
2018-10-15 04:06,3.148863
2018-10-15 04:08,2.82059
2018-10-15 04:10,0.850954
2018-10-15 04:12,1.835772
2018-10-15 04:14,3.148863
2018-10-15 04:16,2.82059
2018-10-15 04:18,1.179227
2018-10-15 04:20,2.82059
2018-10-15 04:22,3.148863
2018-10-15 04:24,3.148863
2018-10-15 04:26,1.507499
2018-10-15 04:28,1.835772
2018-10-15 04:30,1.835772
2018-10-15 04:32,0.850954
2018-10-15 04:34,1.835772
2018-10-15 04:36,1.835772
2018-10-15 04:38,2.82059
2018-10-15 04:40,1.835772
2018-10-15 04:42,0.850954
2018-10-15 04:44,1.835772
2018-10-15 04:46,3.148863
2018-10-15 04:48,1.835772
2018-10-15 04:50,1.835772
2018-10-15 04:52,1.507499
2018-10-15 04:54,2.82059
2018-10-15 04:56,2.82059
2018-10-15 04:58,3.805409
2018-10-15 05:00,2.164045
2018-10-15 05:02,1.507499
2018-10-15 05:04,1.835772
2018-10-15 05:06,3.148863
2018-10-15 05:08,0.850954
2018-10-15 05:10,1.835772
2018-10-15 05:12,1.835772
2018-10-15 05:14,1.179227
2018-10-15 05:16,1.507499
2018-10-15 05:18,1.179227
2018-10-15 05:20,3.148863
2018-10-15 05:22,2.82059
2018-10-15 05:24,3.477136
2018-10-15 05:26,3.148863
2018-10-15 05:28,2.82059
2018-10-15 05:30,1.835772
2018-10-15 05:32,1.835772
2018-10-15 05:34,3.148863
2018-10-15 05:36,1.835772
2018-10-15 05:38,2.82059
2018-10-15 05:40,2.82059
2018-10-15 05:42,1.835772
2018-10-15 05:44,4.133681
2018-10-15 05:46,2.82059
2018-10-15 05:48,1.507499
2018-10-15 05:50,1.507499
2018-10-15 05:52,3.148863
2018-10-15 05:54,1.835772
2018-10-15 05:56,2.164045
2018-10-15 05:58,3.477136
2018-10-15 06:00,2.82059
2018-10-15 06:02,1.507499
2018-10-15 06:04,3.148863
2018-10-15 06:06,2.82059
2018-10-15 06:08,3.148863
2018-10-15 06:10,1.835772
2018-10-15 06:12,3.148863
2018-10-15 06:14,1.835772
2018-10-15 06:16,1.179227
2018-10-15 06:18,0.522681
2018-10-15 06:20,2.82059
2018-10-15 06:22,3.148863
2018-10-15 06:24,1.835772
2018-10-15 06:26,2.82059
2018-10-15 06:28,1.835772
2018-10-15 06:30,1.835772
2018-10-15 06:32,2.82059
2018-10-15 06:34,1.507499
2018-10-15 06:36,2.492318
2018-10-15 06:38,4.461954
2018-10-15 06:40,3.148863
2018-10-15 06:42,3.148863
2018-10-15 06:44,1.835772
2018-10-15 06:46,2.492318
2018-10-15 06:48,3.477136
2018-10-15 06:50,4.133681
2018-10-15 06:52,4.461954
2018-10-15 06:54,4.133681
2018-10-15 06:56,5.118499
2018-10-15 06:58,5.118499
2018-10-15 07:00,6.43159
2018-10-15 07:02,7.088136
2018-10-15 07:04,8.072954
2018-10-15 07:06,7.088136
2018-10-15 07:08,7.744681
2018-10-15 07:10,5.446772
2018-10-15 07:12,6.43159
2018-10-15 07:14,5.775045
2018-10-15 07:16,6.759863
2018-10-15 07:18,6.759863
2018-10-15 07:20,5.775045
2018-10-15 07:22,7.744681
2018-10-15 07:24,9.057772
2018-10-15 07:26,9.386045
2018-10-15 07:28,9.386045
2018-10-15 07:30,9.386045
2018-10-15 07:32,10.04259
2018-10-15 07:34,11.027408
2018-10-15 07:36,12.340499
2018-10-15 07:38,12.997045
2018-10-15 07:40,13.65359
2018-10-15 07:42,15.623226
2018-10-15 07:44,12.668772
2018-10-15 07:46,14.966681
2018-10-15 07:48,13.981863
2018-10-15 07:50,11.683954
2018-10-15 07:52,13.65359
2018-10-15 07:54,14.966681
2018-10-15 07:56,17.592863
2018-10-15 07:58,19.562499
2018-10-15 08:00,20.87559
2018-10-15 08:02,22.188681
2018-10-15 08:04,23.501772
2018-10-15 08:06,26.127954
2018-10-15 08:08,25.471408
2018-10-15 08:10,26.784499
2018-10-15 08:12,22.845226
2018-10-15 08:14,21.532135
2018-10-15 08:16,19.234226
2018-10-15 08:18,16.936317
2018-10-15 08:20,16.936317
2018-10-15 08:22,17.26459
2018-10-15 08:24,18.577681
2018-10-15 08:26,21.203863
2018-10-15 08:28,16.279772
2018-10-15 08:30,19.234226
2018-10-15 08:32,20.547317
2018-10-15 08:34,20.219045
2018-10-15 08:36,21.532135
2018-10-15 08:38,23.830045
2018-10-15 08:40,23.501772
2018-10-15 08:42,29.410681
2018-10-15 08:44,28.425863
2018-10-15 08:46,28.09759
2018-10-15 08:48,28.09759
2018-10-15 08:50,31.380317
2018-10-15 08:52,32.036863
2018-10-15 08:54,37.945772
2018-10-15 08:56,38.93059
2018-10-15 08:58,39.915408
2018-10-15 09:00,36.960953
2018-10-15 09:02,39.258862
2018-10-15 09:04,49.107044
2018-10-15 09:06,54.031135
2018-10-15 09:08,56.657317
2018-10-15 09:10,58.955226
